spotify_track_uri,track_name,artist_name,album_name,tags,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,liveness,key,mode,time_signature,track_id,artist_id
spotify:track:1UySjhBUScce73IwijMSHr,Gently,Radiant Children,There's Only Being Yourself,"['r&b', 'r&b, funk & soul', 'soul']",0.72,0.47,0.82,81.4,-8.95,0.43,0.0,0.08,0.1,0.0,0.0,4.0,2869,1559
spotify:track:5uP1m9qKUtTuPBSs2SRZmW,Magnolia Rain,Samara Cyn,Magnolia Rain,"['hip hop', 'hip-hop & rap']",0.48,0.5,0.52,174.15,-9.7,0.07,0.0,0.32,0.16,11.0,0.0,4.0,2870,1675
spotify:track:0sZuV38i8pdMYCvWBgFuJC,tarragonbutter,Blvck Svm,mangalica mink,"['hip hop', 'hip-hop & rap']",0.86,0.42,0.76,138.04,-12.68,0.08,0.19,0.12,0.2,5.0,0.0,4.0,2871,262
spotify:track:0EDzxUaUO4j9knZsytC3V8,Brown,Kyle Dion,SUGA,"['r&b', 'r&b, funk & soul', 'soul']",0.55,0.7,0.62,72.42,-4.68,0.08,0.0,0.1,0.06,0.0,1.0,4.0,2872,1072
spotify:track:2aDHp0879nQi1H18vPFNeY,How U Feelin,Kabwasa,Kabwasa Presents… Supa Heavy Funk,"['r&b', 'r&b, funk & soul', 'soul']",0.85,0.55,0.53,114.99,-6.44,0.23,0.0,0.09,0.14,1.0,1.0,4.0,2873,997
spotify:track:7DvlNrYFvmZieL8GdhJuoy,Start Over,Planet Giza,Don't Throw Rocks At The Moon,"['alternative', 'hip hop', 'hip-hop & rap']",0.63,0.49,0.84,81.48,-9.84,0.07,0.0,0.3,0.08,7.0,1.0,4.0,2874,1510
spotify:track:0xojXNjQmepB02TfgQXvSZ,Ride Through the Nigh,TOKYO CHILL LAB,SUMMER CHRYSAILS (SIDE-A),"['hip hop', 'hip-hop & rap']",0.65,0.49,0.41,109.88,-6.74,0.42,0.0,0.04,0.1,10.0,1.0,4.0,2875,1821
spotify:track:0I0uMDpAq7jCyBFQvNuVQe,Naked,MALIA,Late Bloomer,"['r&b', 'r&b, funk & soul', 'soul']",0.82,0.52,0.56,105.98,-7.61,0.78,0.0,0.09,0.26,11.0,0.0,4.0,2876,1187
spotify:track:2gESEcug6u7TEQaSBvoCuN,Malibu (feat. KinKai),ENNY,Under Twenty Five,"['hip hop', 'hip-hop & rap']",0.7,0.69,0.53,91.95,-8.24,0.25,0.01,0.23,0.15,1.0,1.0,4.0,2877,558
spotify:track:3vhMPDsaBprFWQy5K306n5,baby,Gabriel Jacoby,gutta child,"['r&b', 'r&b, funk & soul']",0.86,0.37,0.51,85.03,-4.38,0.06,0.02,0.09,0.31,9.0,0.0,4.0,2878,699
spotify:track:5LtJAelRxMxB8yWwicVvvz,can't stand it,tg.blk,can't stand it,"['hip hop', 'hip-hop & rap']",0.73,0.68,0.6,115.01,-5.18,0.44,0.0,0.04,0.11,1.0,0.0,4.0,2879,2194
spotify:track:4FmkKz58iSu9NLgvb97RDD,Night & Day,syd B,Water Me,"['pop', 'r&b', 'r&b, funk & soul', 'soul']",0.77,0.23,0.66,86.95,-12.82,0.2,0.0,0.08,0.06,1.0,1.0,4.0,2880,2192
spotify:track:66IfNUx4NkU4cNzbOhLNC1,I Think I'm Normal,Carter Ace,I Think I'm Normal,"['hip hop', 'hip-hop & rap', 'r&b']",0.67,0.75,0.7,96.03,-4.88,0.7,0.0,0.09,0.17,4.0,0.0,4.0,2881,334
spotify:track:0F57gwy0G6aqnaMAH1ELSV,Futon,Ūla,Futon,"['alternative', 'pop']",0.85,0.61,0.71,117.99,-5.86,0.73,0.0,0.05,0.11,2.0,1.0,4.0,2882,2209
spotify:track:4riDfclV7kPDT9D58FpmHd,Some,Steve Lacy,Some,"['alternative', 'r&b', 'r&b, funk & soul', 'rock', 'indie rock/pop rock']",0.78,0.55,0.63,104.01,-6.42,0.01,0.25,0.03,0.1,7.0,1.0,4.0,2883,1782
spotify:track:5fQBa4wkmq28xpSLOQ202K,Normal Girl,SZA,Ctrl,"['r&b', 'r&b, funk & soul', 'rock']",0.62,0.53,0.36,76.45,-7.15,0.27,0.0,0.12,0.16,0.0,1.0,4.0,2884,1659
spotify:track:2Ufyx442bYz52hjXbakW9t,Besos de Fuego,Trio Los Jaibos,Trio Los Jaibos,"['latin', 'música mexicana']",0.75,0.44,0.77,100.4,-13.99,0.48,0.1,0.03,0.07,2.0,1.0,4.0,2885,1954
spotify:track:6zWU7YALeEDMcPGhKKZJhV,Navajo,Masego,Navajo,"['jazz', 'r&b', 'r&b, funk & soul']",0.57,0.59,0.36,88.55,-7.4,0.12,0.0,0.29,0.25,6.0,0.0,4.0,2886,1256
spotify:track:6T3Ebo7EOh8cUOyE4OhFpp,Good & Plenty - Remix,Lucky Daye,Good & Plenty,"['pop', 'r&b', 'r&b, funk & soul', 'soul']",0.63,0.58,0.36,135.86,-6.54,0.81,0.0,0.11,0.08,9.0,0.0,4.0,2887,1172
spotify:track:6zfVYM5Nne0EzpjzYfJKwp,I'll Call U Back,Erykah Badu,But You Caint Use My Phone,"['r&b', 'r&b, funk & soul', 'soul']",0.91,0.45,0.77,135.01,-8.89,0.82,0.0,0.05,0.08,10.0,0.0,4.0,2888,601
spotify:track:4giMfCRjqDZEPvGonx4aWA,Is It Magic?,PawPaw Rod,Is It Magic?,"['alternative', 'r&b', 'r&b, funk & soul', 'soul']",0.84,0.65,0.77,109.97,-6.58,0.02,0.0,0.04,0.11,5.0,1.0,4.0,2889,1480
spotify:track:0T7aTl1t15HKHfwep4nANV,Disco Man,Remi Wolf,I'm Allergic To Dogs!,['pop'],0.69,0.68,0.85,84.99,-7.66,0.04,0.01,0.05,0.43,6.0,0.0,4.0,2890,1583
spotify:track:7snltzeGB2v44Qb6Qvh9Um,Problemz,Jungle,Volcano,"['alternative', 'electro', 'electronic']",0.68,0.71,0.49,109.99,-5.23,0.07,0.0,0.03,0.55,7.0,1.0,4.0,2891,968
spotify:track:7iaTCBWqabZxPhb1HgndsN,Show Me the Right,NEIL FRANCES,Show Me the Right,['alternative'],0.68,0.81,0.69,90.04,-7.51,0.22,0.4,0.07,0.08,2.0,0.0,4.0,2892,1348
spotify:track:4sLvxpKLvagQ4lZHUpymza,Big Poe (feat. Sk8brd),"Tyler, The Creator",DON'T TAP THE GLASS,"['hip hop', 'hip-hop & rap']",0.71,0.71,0.57,109.98,-4.61,0.12,0.0,0.3,0.09,9.0,1.0,4.0,2893,1970
spotify:track:6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Tommy Richman,DEVIL IS A LIE,"['hip hop', 'hip-hop & rap']",0.9,0.45,0.61,90.03,-7.27,0.17,0.0,0.13,0.12,9.0,1.0,4.0,2894,1939
spotify:track:5flerg6aEao2VayZezVlgu,Insane,Black Gryph0n,Insane,"['electro', 'dance', 'electronic']",0.72,0.71,0.8,104.9,-5.83,0.19,0.0,0.14,0.82,4.0,0.0,4.0,2895,250
spotify:track:12bYYQaLqHliSXvRIYlq8G,I Just Might,Bruno Mars,I Just Might,['pop'],0.79,0.71,0.88,103.0,-6.19,0.05,0.0,0.03,0.13,5.0,1.0,4.0,2896,297
spotify:track:2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,SZA,Ctrl,"['hip hop', 'hip-hop & rap', 'r&b', 'contemporary r&b', 'soul', 'r&b, funk & soul']",0.69,0.68,0.41,112.91,-7.36,0.13,0.0,0.16,0.16,6.0,1.0,4.0,2897,1659
spotify:track:2igNvPf7RLTZG688Mx8GtU,"girl, get up. (feat. SZA)",Doechii,"girl, get up. (feat. SZA)","['hip hop', 'hip-hop & rap']",,,,,,,,,,,,,2898,518
spotify:track:6f44p3Kc4ayD9VtbC9Clkr,"Come On, Let's Go (with Nigo)","Tyler, The Creator",I Know NIGO!,"['hip hop', 'hip-hop & rap']",0.73,0.73,0.49,145.72,-7.97,0.14,0.0,0.1,0.17,11.0,1.0,4.0,2899,1970
spotify:track:2x2olWuWXpqjoeE4bO1NFS,Never Lose Me,Flo Milli,"Fine Ho, Stay","['hip hop', 'hip-hop & rap', 'pop']",0.78,0.57,0.07,121.96,-7.86,0.05,0.0,0.1,0.1,1.0,1.0,4.0,2900,645
spotify:track:60GM1mA58L7SYD1bLQXBho,Woman,Little Simz,Sometimes I Might Be Introvert,"['hip hop', 'hip-hop & rap']",0.53,0.65,0.8,86.74,-7.64,0.71,0.0,0.21,0.1,1.0,1.0,4.0,2901,1149
spotify:track:1Ad2HcIX9zBqoWRvxtpYGf,Candle Flame,Jungle,Volcano,"['electro', 'dance', 'electronic', 'r&b', 'disco']",0.67,0.72,0.59,123.03,-7.32,0.14,0.0,0.04,0.91,9.0,0.0,4.0,2902,968
spotify:track:06DPYEqSX1jMaxvnXNVshB,Sensitive,Dreamer Isioma,Sensitive,"['pop', 'r&b', 'r&b, funk & soul']",0.6,0.65,0.35,89.73,-6.98,0.17,0.0,0.13,0.17,7.0,1.0,4.0,2903,534
spotify:track:6LOZws7T3jqZz78unPgFF9,Dead To Me,Kali Uchis,Isolation,"['r&b', 'r&b, funk & soul', 'rock']",0.68,0.76,0.43,119.0,-4.47,0.43,0.0,0.05,0.1,4.0,0.0,4.0,2904,1001
spotify:track:6xqJ0XqDM9dVEW1jbm78wB,Discord,The Living Tombstone,Discord,"['electro', 'dance', 'electronic', 'pop']",0.68,0.84,0.8,104.99,-4.38,0.01,0.0,0.04,0.08,8.0,0.0,4.0,2905,1891
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,Come Down,Anderson .Paak,Malibu,"['hip hop', 'hip-hop & rap', 'r&b', 'contemporary soul', 'r&b, funk & soul', 'soul', 'rock']",0.84,0.9,0.93,98.4,-7.14,0.27,0.02,0.1,0.3,8.0,1.0,4.0,2906,121
spotify:track:5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,Kanye West,Graduation,"['hip hop', 'hip-hop & rap']",0.64,0.62,0.47,90.6,-7.63,0.03,0.0,0.04,0.4,6.0,0.0,4.0,2907,1005
spotify:track:3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,Muse,Black Holes and Revelations,"['alternative rock', 'rock', 'alternative', 'british', 'muse', 'twilight', 'sexy', 'progressive rock']",0.67,0.92,0.78,120.0,-3.73,0.05,0.01,0.04,0.09,7.0,1.0,4.0,2908,1332
spotify:track:54IbnYEdA3ymfxv07WgN3b,Your Teeth In My Neck,Kali Uchis,Isolation,"['r&b', 'r&b, funk & soul', 'rock']",0.85,0.6,0.86,116.0,-5.79,0.07,0.0,0.05,0.14,3.0,0.0,4.0,2909,1001
spotify:track:0bhciG1J5Mn3aIfPjvHQIe,Photo ID,Remi Wolf,I'm Allergic To Dogs!,['pop'],0.82,0.66,0.8,113.96,-3.64,0.11,0.0,0.08,0.14,1.0,1.0,4.0,2910,1583
spotify:track:5i2LgktLdW8b4EM8InkKRy,FreakyT,TiaCorine,I Can't Wait,"['hip hop', 'hip-hop & rap']",0.81,0.54,0.14,142.88,-7.48,0.24,0.0,0.06,0.11,0.0,0.0,4.0,2911,1922
spotify:track:3TSRH5IgWTHc8QZSAmo4bz,Cross My Heart I Hope U Die,Meg Smith,Cross My Heart I Hope U Die,"['alternative', 'pop', 'indie pop', 'folk', 'singer/songwriter']",0.89,0.69,0.67,109.99,-4.98,0.13,0.05,0.06,0.14,11.0,0.0,4.0,2912,1270
spotify:track:5S8VwnB4sLi6W0lYTWYylu,hey now (feat. dody6),Kendrick Lamar,GNX,"['hip hop', 'hip-hop & rap']",0.81,0.36,0.19,102.01,-8.77,0.0,0.0,0.12,0.41,10.0,1.0,4.0,2913,1023
spotify:track:2ezQq2qWhGO6J6q5JwC50d,All Of The Time,Jungle,Loving In Stereo,"['electro', 'electronic']",0.69,0.87,0.88,130.01,-5.99,0.04,0.1,0.04,0.96,5.0,0.0,4.0,2914,968
spotify:track:2xaaJcmvMOmpDbTwlWnjFh,Alter Ego (with JT),Doechii,Alter Ego (with JT),"['hip hop', 'hip-hop & rap']",0.84,0.72,0.67,127.04,-5.35,0.01,0.0,0.06,0.53,2.0,1.0,4.0,2915,518
spotify:track:6t90Z9XkdsHD8xMxro6KRP,Consideration,Rihanna,ANTI,['pop'],0.88,0.58,0.78,144.98,-2.1,0.04,0.0,0.05,0.09,7.0,0.0,4.0,2916,1593
spotify:track:2BCECbXfftaxyBRLnIpeZT,Happy Face,Jagwar Twin,33,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock']",0.42,0.71,0.37,177.55,-6.49,0.02,0.0,0.05,0.16,9.0,1.0,4.0,2917,872
spotify:track:3PHgxKy3nKy0v9KvUtHl8g,And We Go Gentle,Hiatus Kaiyote,Mood Valiant,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock']",0.59,0.58,0.53,71.83,-7.59,0.3,0.0,0.04,0.11,4.0,0.0,4.0,2918,780
spotify:track:12ILYlOEfWL8ei0BEgFJn0,N Side,Steve Lacy,Apollo XXI,"['pop', 'r&b', 'r&b, funk & soul']",0.84,0.54,0.89,119.95,-6.3,0.07,0.0,0.04,0.21,11.0,0.0,4.0,2919,1782
spotify:track:5iwUwADk4uQUvgMF6PlTRl,Upset (feat. Tommy Richman & FELIX!),Brent Faiyaz,Larger Than Life,"['r&b', 'r&b, funk & soul', 'soul']",0.86,0.49,0.88,134.99,-10.34,0.48,0.0,0.18,0.1,11.0,1.0,4.0,2920,288
spotify:track:1Q3UUPU4Pl4zVsmIDsQxDU,Good Things Will Come After the Pressure,SAULT,Chapter 1,"['r&b', 'r&b, funk & soul']",0.6,0.38,0.46,84.07,-13.24,0.02,0.46,0.04,0.11,1.0,0.0,4.0,2921,1631
spotify:track:3LlMKXrUL4iFytQ64Qxs4m,PDA,3ee,LUVSNGS,"['r&b', 'r&b, funk & soul', 'soul']",0.4,0.52,0.76,186.7,-9.4,0.02,0.0,0.2,0.08,10.0,0.0,4.0,2922,23
spotify:track:67v2UHujFruxWrDmjPYxD6,Persuasive (with SZA),Doechii,Persuasive (with SZA),"['hip hop', 'hip-hop & rap']",0.76,0.55,0.56,120.03,-7.17,0.21,0.0,0.15,0.27,7.0,0.0,4.0,2923,518
spotify:track:4NFD9ea0uH0MtoC30yNYE1,West Coast Love,Emotional Oranges,The Juice: Vol. II,"['r&b', 'r&b, funk & soul']",0.7,0.65,0.59,92.0,-5.71,0.01,0.15,0.03,0.14,4.0,0.0,4.0,2924,592
spotify:track:3cKnHNL40tqnmjXiv4FOlk,Never Be Yours,Kali Uchis,Never Be Yours,"['r&b', 'r&b, funk & soul']",0.39,0.53,0.15,94.95,-9.4,0.6,0.0,0.04,0.09,2.0,1.0,4.0,2925,1001
spotify:track:3AoRetRPhYJ9dcBCXIXBD5,Petty Pete,Liim,Petty Pete,['alternative'],0.72,0.3,0.35,95.98,-13.35,0.16,0.0,0.07,0.08,6.0,0.0,4.0,2926,1130
spotify:track:4O9OqRpTCXz6fB3BDEAbKz,I Got It,Ogi,Monologues,"['r&b', 'soul']",0.72,0.71,0.41,139.91,-6.94,0.59,0.0,0.24,0.14,6.0,0.0,4.0,2927,1422
spotify:track:6BGzemPbDUuD5OI9QrjPWD,Bad News,HALFnHALF,Bad News,"['pop', 'r&b', 'r&b, funk & soul', 'soul']",0.74,0.41,0.38,92.21,-8.56,0.2,0.0,0.31,0.11,0.0,1.0,4.0,2928,749
spotify:track:3XgGQ1wjo5khvq2UImjyNF,ALL MINE,Brent Faiyaz,WASTELAND,"['r&b', 'r&b, funk & soul', 'soul']",0.62,0.38,0.22,141.97,-8.54,0.43,0.0,0.03,0.11,9.0,1.0,4.0,2929,288
spotify:track:2YrZqTyToiN4oBYHAVae7F,Seems Like,Thee Sinseers,Seems Like,"['r&b', 'soul', 'r&b, funk & soul']",0.42,0.35,0.44,162.2,-8.32,0.64,0.01,0.03,0.14,11.0,1.0,3.0,2930,1917
spotify:track:2rGAASBrTG770g8wx5NJOV,Questions,Maeta,When I Hear Your Name,"['r&b', 'r&b, funk & soul']",0.57,0.67,0.66,93.15,-6.84,0.0,0.0,0.1,0.06,8.0,1.0,1.0,2931,1226
spotify:track:5hkloqRyof9EI59BWxPcQQ,Dead End,Brainstory,Buck,"['r&b', 'r&b, funk & soul', 'soul']",0.48,0.51,0.54,163.9,-4.74,0.69,0.02,0.03,0.29,2.0,1.0,3.0,2932,286
spotify:track:7wTXoVGiDC9jS0oxdfwLKv,Black Leaves,KIRBY,Black Leaves,"['r&b', 'r&b, funk & soul', 'rock', 'blues']",0.66,0.25,0.39,136.19,-9.64,0.78,0.0,0.05,0.36,5.0,0.0,4.0,2933,989
spotify:track:5iBFfR1yvTrxw9TxNhqRqd,Oxford Circus,Frex,Oxford Circus,"['r&b', 'r&b, funk & soul', 'soul']",0.42,0.37,0.24,179.66,-10.42,0.58,0.01,0.1,0.13,1.0,1.0,4.0,2934,669
spotify:track:4ipzXe2jmoeN7zm2VMb4eX,Hasta Cuando,Kali Uchis,Red Moon In Venus,"['pop', 'r&b']",0.65,0.65,0.4,90.95,-8.27,0.13,0.0,0.14,0.12,10.0,0.0,4.0,2935,1001
spotify:track:3W2nknW1nTuuxUSyFCUCS8,John Redcorn,SiR,Chasing Summer,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.73,0.44,0.65,143.96,-6.12,0.22,0.0,0.09,0.22,6.0,0.0,4.0,2936,1725
spotify:track:74HYrIbnpc2xKCTenv5qKM,Window Seat,Erykah Badu,New Amerykah Part Two: Return Of The Ankh,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'rock']",0.64,0.54,0.56,82.19,-6.8,0.65,0.0,0.09,0.08,0.0,0.0,4.0,2937,601
spotify:track:4HPP042w1tLbGGqqVGVfHE,In Your Corner,Pale Jay,Bewilderment,"['r&b', 'r&b, funk & soul', 'soul']",0.47,0.65,0.43,87.81,-7.32,0.52,0.62,0.03,0.3,6.0,1.0,4.0,2938,1466
spotify:track:0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),Brent Faiyaz,Fuck The World,"['r&b', 'r&b, funk & soul', 'soul']",0.53,0.24,0.28,144.3,-11.69,0.81,0.0,0.04,0.13,5.0,1.0,4.0,2939,288
spotify:track:2N9pTSlybRM6XIqOvSfkM1,Light Work,Elmiene,Light Work,"['r&b', 'r&b, funk & soul']",0.58,0.76,0.54,87.93,-6.08,0.22,0.0,0.13,0.61,7.0,0.0,4.0,2940,582
spotify:track:2cgHekIPyuKxEEcV72tuy4,Live For You,Thee Sacred Souls,Got a Story to Tell,"['r&b', 'r&b, funk & soul', 'soul']",0.67,0.8,0.88,98.86,-8.49,0.17,0.0,0.03,0.22,1.0,0.0,4.0,2941,1916
spotify:track:3wTR19ZWwarG87Rw3dh8Sz,dangerous,pryme!,from the heart.,"['pop', 'r&b', 'r&b, funk & soul', 'soul']",0.65,0.71,0.9,105.98,-5.38,0.0,0.0,0.03,0.11,6.0,0.0,4.0,2942,2173
spotify:track:6bVIi6B2lzjMXCOWh5qODs,Ne Me Quitte Pas (Don't Leave Me),Orion Sun,Hold Space For Me,"['r&b', 'r&b, funk & soul', 'soul']",0.62,0.5,0.52,90.03,-5.75,0.39,0.01,0.03,0.11,6.0,1.0,4.0,2943,1441
spotify:track:16ZFRxfzSEyjBtGSX8JzWj,Tangerine,Frank Sativa,Sunset Demo,"['alternative', 'hip hop', 'hip-hop & rap', 'pop', 'indie pop', 'rock', 'indie rock']",0.77,0.42,0.42,159.99,-8.07,0.45,0.05,0.15,0.1,5.0,0.0,4.0,2944,659
spotify:track:6Mqj4plQzZgzFGcPAbs1fJ,Truce,Hailey Knox,Truce,"['r&b', 'r&b, funk & soul', 'soul']",0.45,0.22,0.21,88.06,-13.8,0.76,0.0,0.04,0.12,4.0,0.0,4.0,2945,759
spotify:track:6uAt2PE7YB5gHeCAFeD7G6,Just As Long As We're Together,Jalen Ngonda,Just As Long As We're Together,"['r&b', 'r&b, funk & soul', 'soul']",0.57,0.79,0.8,170.89,-5.58,0.28,0.0,0.06,0.1,0.0,0.0,4.0,2946,876
spotify:track:4AIiCP2scA6jt6jAKfkvTX,fue mejor (feat. SZA),Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,"['latin', 'r&b']",0.77,0.38,0.23,106.0,-7.41,0.24,0.0,0.04,0.08,5.0,0.0,4.0,2947,1001
spotify:track:6OKOMtpMb2NNRowTlwCFpp,Bad Company,Yazmin Lacey,Voice Notes,"['r&b', 'r&b, funk & soul']",0.71,0.54,0.37,95.9,-7.77,0.81,0.26,0.25,0.16,1.0,1.0,4.0,2948,2063
spotify:track:4fVPC7h1aVP2O7tN0bYwe5,All For You,Amaria,All For You,"['r&b', 'r&b, funk & soul']",0.74,0.51,0.74,138.65,-9.88,0.49,0.02,0.06,0.21,11.0,0.0,4.0,2949,109
spotify:track:7BfcIAdH5PKTC7nH1kxKm5,DEVIN'S HOUSE,Noah Guy,IT MUST BE LOVE,"['r&b', 'r&b, funk & soul']",0.63,0.74,0.37,157.45,-7.56,0.18,0.0,0.06,0.11,1.0,1.0,3.0,2950,1393
spotify:track:0XPg6Wdh4eIMeibWCwo0Uv,Turn Me On,Maeta,Endless Night,"['electro', 'dance']",0.64,0.8,0.51,102.01,-7.39,0.19,0.01,0.1,0.14,6.0,1.0,4.0,2951,1226
spotify:track:5fbiUB75zbrp6EY44IalDK,Let Me Go,Ogi,Monologues,"['rap', 'hip hop', 'brazilian', 'rap nacional', 'brazil', 'brazilian rap', 'brasil', 'rnb']",0.37,0.33,0.26,86.14,-12.55,0.9,0.0,0.03,0.13,9.0,1.0,4.0,2952,1422
spotify:track:2CgawGpycDdoW6sXDH5242,Protector,SAULT,Chapter 1,"['r&b', 'r&b, funk & soul']",0.79,0.28,0.69,102.78,-11.09,0.32,0.68,0.05,0.11,4.0,0.0,4.0,2953,1631
spotify:track:4GN2iIuQYXSMi0WJGJF7IL,How It's Gotta Be,Nectar Woode,Head Above Water,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock', 'folk', 'singer/songwriter']",0.7,0.58,0.85,135.0,-7.01,0.7,0.0,0.08,0.57,9.0,1.0,4.0,2954,1364
spotify:track:7bRZSHUpTQFne0BbARBO8i,End of Time,Olive Jones,End of Time,"['r&b', 'r&b, funk & soul', 'soul']",0.65,0.6,0.69,103.57,-6.13,0.62,0.03,0.06,0.15,8.0,0.0,4.0,2955,1425
spotify:track:2EeeznmH3B4NOoY41ak31H,Cool Cat,Maeta,When I Hear Your Name,"['r&b', 'r&b, funk & soul']",0.66,0.47,0.7,73.56,-6.79,0.18,0.0,0.08,0.38,1.0,0.0,4.0,2956,1226
spotify:track:2Ohu1ERZnAuaCzi7N5ngRK,Son Shine,SAULT,Untitled (Rise),"['alternative', 'hip hop', 'hip-hop & rap', 'rock', 'indie rock/pop rock']",0.7,0.57,0.6,108.98,-7.25,0.14,0.21,0.04,0.1,5.0,0.0,4.0,2957,1631
spotify:track:0tCd1wfXWkZsWB8mRop3B2,FALLING (IN PLACE),Noah Guy,IT MUST BE LOVE,"['r&b', 'r&b, funk & soul']",0.37,0.36,0.22,120.53,-12.14,0.87,0.0,0.05,0.59,9.0,1.0,4.0,2958,1393
spotify:track:2BULAwmRpScmZE7YOF07e5,Amigo,Lil Tecca,We Love You Tecca,"['hip hop', 'hip-hop & rap']",0.77,0.67,0.53,89.95,-7.4,0.42,0.0,0.22,0.11,7.0,0.0,4.0,2959,1137
spotify:track:4Na2HfNSr58chvfX69fy36,one of wun,Gunna,One of Wun,"['olivia is awesome', 'olivia', 'im marrying olivia', 'wunna', 'usa', 'rap', 'him', 'marriage']",0.92,0.45,0.29,139.94,-4.59,0.09,0.0,0.27,0.1,10.0,0.0,4.0,2960,744
spotify:track:0U7HhD9Eqx5bk8HmRQwN5u,Blushin,Arlo,Arlo,"['electro', 'dance']",0.7,0.5,0.62,126.02,-5.46,0.1,0.0,0.38,0.08,10.0,0.0,4.0,2961,143
spotify:track:7qR9LwGky6vrWITZisfKEX,SUNDIVER,Oblé Reed,LINE LEADERS,"['hip hop', 'hip-hop & rap']",0.57,0.61,0.66,100.91,-9.38,0.17,0.0,0.2,0.16,6.0,0.0,4.0,2962,1414
spotify:track:0PgqpFFX4WxBbXhjkONk5b,Feel A Way (feat. Don Toliver),KAYTRANADA,TIMELESS,"['electro', 'electronic']",0.64,0.63,0.39,156.12,-7.0,0.21,0.73,0.21,0.68,5.0,1.0,4.0,2963,986
spotify:track:4oPLjuY1WgGTL0Ja1doDOn,Magic Johnson,ian,Valedictorian [Deluxe],"['hip hop', 'hip-hop & rap']",0.91,0.69,0.55,140.03,-6.18,0.0,0.0,0.27,0.07,1.0,1.0,4.0,2964,2139
spotify:track:32TTewBmtmhUmYxS1ajqaJ,hakuna matata,Gunna,One of Wun,"['rap', 'trap', 'hip-hop', 'hip hop', 'atlanta', 'united states', 'american', 'ysl']",0.93,0.73,0.69,137.98,-4.67,0.28,0.0,0.23,0.11,5.0,0.0,4.0,2965,744
spotify:track:2tDOCMuKSX9IEo9TJ4pBBk,BILLIE EILISH.,Armani White,Road to CASABLANCO.,"['hip hop', 'hip-hop & rap']",0.9,0.51,0.77,100.01,-6.65,0.12,0.0,0.26,0.09,1.0,1.0,4.0,2966,144
spotify:track:0prjtlZzlRRi9ANAqkLQt1,FENCES,Oblé Reed,LINE LEADERS,"['hip hop', 'hip-hop & rap']",0.87,0.63,0.86,100.02,-5.85,0.07,0.0,0.2,0.7,4.0,0.0,4.0,2967,1414
spotify:track:5KXNgbRYbqwEFIFM0AMakg,Groceries,CARRTOONS,Homegrown,"['r&b', 'r&b, funk & soul', 'soul']",0.78,0.77,0.47,121.99,-5.64,0.01,0.0,0.04,0.16,8.0,1.0,4.0,2968,308
spotify:track:5mXus75me8GNoHGo7FXjKO,These Days,Orion Sun,Orion,"['r&b', 'r&b, funk & soul', 'soul']",0.5,0.36,0.46,89.53,-10.49,0.88,0.0,0.03,0.11,2.0,1.0,4.0,2969,1441
spotify:track:3jlwDKgDjeH1CEaTBkf3yh,Dragonfly,Dana and Alden,Quiet Music for Young People,"['alternative', 'jazz', 'r&b', 'r&b, funk & soul', 'soul']",0.33,0.45,0.18,150.24,-9.48,0.23,0.89,0.05,0.12,9.0,0.0,4.0,2970,475
spotify:track:0FTpFi1BlqoBVELlh7jK50,Le Départ,Adi Oasis,Lotus Glow,"['r&b', 'r&b, funk & soul']",0.68,0.34,0.48,74.01,-11.19,0.82,0.92,0.09,0.17,10.0,0.0,3.0,2971,79
spotify:track:3wMJQ5qeN02ljNn3lRMVka,Habits,Scott Bradlee's Postmodern Jukebox,Selfies on Kodachrome,"['jazz', 'pop']",0.55,0.36,0.51,116.56,-9.47,0.86,0.0,0.05,0.39,5.0,1.0,4.0,2972,1691
spotify:track:5yq2DMNycreFOtHCBT8npO,Mountains,Gotts Street Park,On The Inside,['alternative'],0.74,0.34,0.42,83.34,-11.31,0.66,0.16,0.21,0.11,8.0,1.0,4.0,2973,731
spotify:track:3YbFagT5wCU8M9xLdVID4j,nyc in 1940,berlioz,nyc in 1940,"['electro', 'electronic']",0.84,0.48,0.59,117.0,-13.93,0.34,0.89,0.12,0.09,9.0,0.0,4.0,2974,2108
spotify:track:6QZbDUZEgkwaVWROtWzjQ0,Kick It to Me,Sammy Rae & The Friends,The Good Life,"['jazz', 'soul', 'funk', 'indie', 'blues', 'rock', 'folk', 'pop']",0.6,0.68,0.82,160.06,-6.43,0.53,0.0,0.06,0.17,2.0,1.0,4.0,2975,1676
